Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,job_simplified,seniority,Min Salary,Max Salary,Average Salary,Python_yn,Spark,AWS_yn,Excel_yn,Tableau_yn,SQL_yn,Rating Category,job_state,same_state,Age
4.2,Clarity Insights,"Charlotte, NC","Chicago, IL",201 to 500 employees,Company - Private,IT Services,Information Technology,Unknown,data engineer,Other,59000,112000,85500.0,1,0,0,1,0,1,High Rating, NC,0,15
3.1,NCSOFT,"Aliso Viejo, CA","Seoul, South Korea",1001 to 5000 employees,Company - Public,Video Games,Media,$10+ billion (USD),data engineer,Other,79000,147000,113000.0,1,1,1,1,0,1,Medium Rating, CA,0,26
3.8,SoftBank Robotics,"San Francisco, CA","Paris, France",201 to 500 employees,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),data scientist,Other,79000,127000,103000.0,1,0,1,0,1,1,Medium Rating, CA,0,18
3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),other scientist,Entry Level,62000,119000,90500.0,0,0,1,0,0,0,Medium Rating, MA,0,193
4.3,Factual,"Los Angeles, CA","Los Angeles, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,Senior/Principal,119000,187000,153000.0,1,1,0,1,0,0,High Rating, CA,1,15
3.2,MITRE,"McLean, VA","Bedford, MA",5001 to 10000 employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),data scientist,Associate,81000,132000,106500.0,1,1,0,1,1,1,Medium Rating, VA,0,65
5.0,SkySync,"Ann Arbor, MI","Ann Arbor, MI",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,Senior/Principal,120000,140000,130000.0,0,0,0,1,0,0,High Rating, MI,1,12
3.3,TriNet,"Dublin, CA","Dublin, CA",1001 to 5000 employees,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),data analyst,Associate,90000,157000,123500.0,0,0,0,1,1,1,Medium Rating, CA,1,35
4.3,Medidata Solutions,"New York, NY","New York, NY",1001 to 5000 employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),other,Other,63000,110000,86500.0,0,0,1,1,0,1,High Rating, NY,1,24
3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),other analytics,Senior/Principal,42000,86000,64000.0,0,0,0,0,1,1,Medium Rating, CA,1,27
3.9,Signpost,"New York, NY","New York, NY",201 to 500 employees,Company - Private,Internet,Information Technology,$10 to $25 million (USD),data analyst,Senior/Principal,32000,62000,47000.0,0,1,0,0,0,1,Medium Rating, NY,1,13
4.0,Adobe,"San Jose, CA","San Jose, CA",10000+ employees,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),data scientist,Other,116000,208000,162000.0,1,0,0,1,1,1,High Rating, CA,1,41
3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,107000,173000,140000.0,1,0,0,1,0,0,Medium Rating, MD,0,110
3.4,"DatamanUSA, LLC","Olympia, WA","Centennial, CO",51 to 200 employees,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),data scientist,Other,65000,113000,89000.0,0,0,0,0,0,0,Medium Rating, WA,0,-1
3.0,Pilot Flying J Travel Centers LLC,"Knoxville, TN","Knoxville, TN",10000+ employees,Company - Private,Gas Stations,Retail,$10+ billion (USD),data engineer,Senior/Principal,69000,127000,98000.0,1,0,0,0,0,1,Medium Rating, TN,1,65
3.9,AstraZeneca,"New York, NY","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,102000,172000,137000.0,1,0,0,0,0,0,Medium Rating, NY,0,110
4.0,Pinnacol Assurance,"Denver, CO","Denver, CO",501 to 1000 employees,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),data engineer,Other,74000,124000,99000.0,1,0,1,0,0,1,High Rating, CO,1,108
3.3,Palermo's Pizza,"Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown,software engineer,Other,40000,68000,54000.0,0,0,0,0,0,0,Medium Rating, WI,1,59
3.2,Equian LLC,"Franklin, TN","Indianapolis, IN",1001 to 5000 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,data engineer,Senior/Principal,76000,142000,109000.0,0,0,1,1,0,0,Medium Rating, TN,0,19
3.4,MetroStar Systems,"Rockville, MD","Reston, VA",201 to 500 employees,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),data engineer,Other,76000,142000,109000.0,0,0,1,0,0,0,Medium Rating, MD,0,24
4.4,MathWorks,"Natick, MA","Natick, MA",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),data scientist,Senior/Principal,108000,171000,139500.0,1,0,0,0,1,1,High Rating, MA,1,39
3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data scientist,Executive/Director,202000,306000,254000.0,1,0,0,0,0,0,Medium Rating, IL,0,111
3.2,Information Builders,"New York, NY","New York, NY",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,machine learning engineer,Other,91000,159000,125000.0,1,0,1,1,0,1,Medium Rating, NY,1,48
3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,80000,133000,106500.0,1,0,0,0,1,1,Medium Rating, MA,0,27
3.6,Beebe Healthcare,"Millville, DE","Lewes, DE",1001 to 5000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),other scientist,Other,43680,70720,57200.0,0,0,0,0,0,0,Medium Rating, DE,0,88
2.9,Audentes Therapeutics,"South San Francisco, CA","San Francisco, CA",201 to 500 employees,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,business intelligence,Other,49000,97000,73000.0,0,0,0,0,0,0,Low Rating, CA,0,11
2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),other scientist,Associate,49000,113000,81000.0,0,0,0,1,0,0,Low Rating, MD,1,62
3.2,"Numeric, LLC","Philadelphia, PA","Chadds Ford, PA",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),data scientist,Other,96000,161000,128500.0,1,1,1,0,0,1,Medium Rating, PA,0,-1
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),other scientist,Other,65000,134000,99500.0,0,0,0,1,0,0,Medium Rating, NC,1,148
4.0,23andMe,"South San Francisco, CA","Sunnyvale, CA",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,other scientist,Senior/Principal,59000,125000,92000.0,0,0,1,1,0,0,High Rating, CA,0,17
3.3,National Interstate,"Richfield, OH","Richfield, OH",501 to 1000 employees,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),data analyst,Associate,32000,59000,45500.0,0,0,0,0,0,0,Medium Rating, OH,1,34
4.5,Moser Consulting,"Indianapolis, IN","Indianapolis, IN",51 to 200 employees,Company - Private,Consulting,Business Services,$25 to $50 million (USD),data engineer,Senior/Principal,87000,158000,122500.0,1,1,1,0,0,1,High Rating, IN,1,27
3.0,Greenway Health,"Tampa, FL","Tampa, FL",1001 to 5000 employees,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),data analyst,Other,27000,48000,37500.0,0,0,0,1,0,1,Medium Rating, FL,1,46
3.7,The Hanover Insurance Group,"Worcester, MA","Worcester, MA",5001 to 10000 employees,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),data analyst,Associate,39000,69000,54000.0,0,0,0,0,0,1,Medium Rating, MA,1,171
3.8,Fareportal,"New York, NY","New York, NY",1001 to 5000 employees,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),data analyst,Other,36000,71000,53500.0,1,0,0,1,0,1,Medium Rating, NY,1,21
3.9,TransUnion,"Chicago, IL","Chicago, IL",5001 to 10000 employees,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),data scientist,Senior/Principal,107000,173000,140000.0,1,0,0,1,0,1,Medium Rating, IL,1,55
3.2,MITRE,"Hampton, VA","Bedford, MA",5001 to 10000 employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),data scientist,Senior/Principal,56000,99000,77500.0,0,0,0,0,0,0,Medium Rating, VA,0,65
3.3,Mcphail Associates,"Cambridge, MA","Cambridge, MA",1 to 50 employees,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown,other scientist,Other,52000,58240,55120.0,0,0,0,1,0,0,Medium Rating, MA,1,47
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),other scientist,Senior/Principal,80000,155000,117500.0,0,0,0,1,0,0,Medium Rating, NC,1,148
2.4,Crown Bioscience,"San Diego, CA","San Diego, CA",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),business intelligence,Other,43000,98000,70500.0,0,0,0,0,0,0,Low Rating, CA,1,17
4.8,HOVER,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),other analytics,Senior/Principal,45000,78000,61500.0,0,0,0,1,1,1,High Rating, CA,1,12
2.9,Q2 Solutions,"Marietta, GA","Morrisville, NC",1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,other scientist,Senior/Principal,50000,110000,80000.0,0,0,0,1,0,0,Low Rating, GA,0,8
2.9,Q2 Solutions,"Ithaca, NY","Morrisville, NC",1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,business intelligence,Associate,44000,96000,70000.0,0,0,0,1,0,0,Low Rating, NY,0,8
0.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,Company - Private,Unknown,Unknown,Unknown,business intelligence,Entry Level,100000,140000,120000.0,0,0,0,1,0,0,No Rating, MA,0,-1
3.4,Arbella Insurance,"Quincy, MA","Quincy, MA",1001 to 5000 employees,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),data engineer,Associate,61000,119000,90000.0,0,1,0,1,0,1,Medium Rating, MA,1,35
4.1,CK-12 Foundation,"Palo Alto, CA","Palo Alto, CA",1 to 50 employees,Company - Private,K-12 Education,Education,Unknown,machine learning engineer,Other,80000,142000,111000.0,1,0,1,1,0,0,High Rating, CA,1,16
3.9,Life360,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Public,Computer Hardware & Software,Information Technology,Unknown,data analyst,Senior/Principal,99000,178000,138500.0,1,0,0,0,1,1,Medium Rating, CA,1,15
3.6,MassMutual,"Boston, MA","Springfield, MA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data scientist,Senior/Principal,37000,100000,68500.0,0,0,0,1,0,0,Medium Rating, MA,0,172
3.9,Fivestars,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Internet,Information Technology,$100 to $500 million (USD),data engineer,Other,62000,113000,87500.0,1,0,1,1,0,1,Medium Rating, CA,1,12
3.6,IQVIA,"Plymouth Meeting, PA","Durham, NC",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),data scientist,Senior/Principal,86000,137000,111500.0,0,0,0,0,0,0,Medium Rating, PA,0,6
3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),other scientist,Senior/Principal,58000,111000,84500.0,0,0,1,0,0,0,Medium Rating, MA,0,193
4.4,Eventbrite,"Nashville, TN","San Francisco, CA",1001 to 5000 employees,Company - Public,Internet,Information Technology,$100 to $500 million (USD),data engineer,Senior/Principal,72000,133000,102500.0,1,1,1,0,0,1,High Rating, TN,0,17
2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,College / University,Colleges & Universities,Education,Unknown,other scientist,Entry Level,56000,91000,73500.0,0,0,0,1,0,0,Low Rating, PA,1,39
3.2,"Numeric, LLC","Allentown, PA","Chadds Ford, PA",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),data scientist,Senior/Principal,95000,160000,127500.0,0,0,0,1,0,0,Medium Rating, PA,0,-1
3.6,Riverside Research Institute,"Beavercreek, OH","Arlington, VA",501 to 1000 employees,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),reasearch scientist,Other,61000,126000,93500.0,1,0,0,0,0,0,Medium Rating, OH,0,56
